Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,aapl,msft,goog,aapl,msft,goog,aapl,msft,goog,aapl,msft,goog,aapl,msft,goog,aapl,msft,goog
Date,,,,,,,,,,,,,,,,,,
2019-01-07,35.753822326660156,98.2589111328125,53.419498443603516,36.98249816894531,102.05999755859375,53.419498443603516,37.20750045776367,103.2699966430664,53.70000076293945,36.474998474121094,100.9800033569336,52.737998962402344,37.17499923706055,101.63999938964844,53.57500076293945,219111200.0,35656100.0,39638000.0
2019-01-08,36.43539810180664,98.97134399414062,53.81399917602539,37.6875,102.80000305175781,53.81399917602539,37.95500183105469,103.97000122070312,54.22800064086914,37.130001068115234,101.70999908447266,53.0265007019043,37.38999938964844,103.04000091552734,53.80550003051758,164101200.0,31514400.0,35298000.0
2019-01-09,37.05413818359375,100.38658142089844,53.733001708984375,38.32749938964844,104.2699966430664,53.733001708984375,38.63249969482422,104.87999725341797,54.131500244140625,37.407501220703125,103.23999786376953,53.31999969482422,37.8224983215332,103.86000061035156,54.08250045776367,180396400.0,32280800.0,23986000.0
2019-01-10,37.172569274902344,99.74154663085938,53.51649856567383,38.45000076293945,103.5999984741211,53.51649856567383,38.49250030517578,103.75,53.557498931884766,37.71500015258789,102.37999725341797,52.885501861572266,38.125,103.22000122070312,53.382999420166016,143122800.0,30067600.0,29128000.0
2019-01-11,36.8076057434082,98.97134399414062,52.859500885009766,38.0724983215332,102.80000305175781,52.859500885009766,38.42499923706055,103.44000244140625,53.188751220703125,37.877498626708984,101.63999938964844,52.42399978637695,38.220001220703125,103.19000244140625,53.159000396728516,108092800.0,28314200.0,30416000.0
2019-01-14,36.25414276123047,98.24925994873047,52.234500885009766,37.5,102.05000305175781,52.234500885009766,37.817501068115234,102.87000274658203,52.576499938964844,37.30500030517578,101.26000213623047,52.06275177001953,37.712501525878906,101.9000015258789,52.34600067138672,129756800.0,28437100.0,22886000.0
2019-01-15,36.99613952636719,101.09902954101562,53.85749816894531,38.26750183105469,105.01000213623047,53.85749816894531,38.34749984741211,105.05000305175781,54.002498626708984,37.51250076293945,101.87999725341797,52.367000579833984,37.567501068115234,102.51000213623047,52.50849914550781,114843600.0,31587600.0,29272000.0
2019-01-16,37.4481086730957,101.45526123046875,54.048500061035156,38.73500061035156,105.37999725341797,54.048500061035156,38.970001220703125,106.26000213623047,54.618751525878906,38.25,104.95999908447266,53.96699905395508,38.27000045776367,105.26000213623047,54.0,122278800.0,29853900.0,26636000.0
2019-01-17,37.67045974731445,102.16769409179688,54.494998931884766,38.96500015258789,106.12000274658203,54.494998931884766,39.415000915527344,106.62999725341797,54.59000015258789,38.314998626708984,104.76000213623047,53.67499923706055,38.54999923706055,105.0,53.9734992980957,119284800.0,28393000.0,24854000.0
2019-01-18,37.90249252319336,103.69847106933594,54.91299819946289,39.20500183105469,107.70999908447266,54.91299819946289,39.470001220703125,107.9000015258789,55.417598724365234,38.994998931884766,105.91000366210938,54.54499816894531,39.375,107.45999908447266,55.0,135004000.0,37427600.0,39112000.0
2019-01-22,37.051727294921875,101.74408721923828,53.5260009765625,38.32500076293945,105.68000030517578,53.5260009765625,39.182498931884766,107.0999984741211,54.57550048828125,38.154998779296875,104.86000061035156,53.173500061035156,39.102500915527344,106.75,54.400001525878906,121576000.0,32371300.0,32270000.0
2019-01-23,37.20157241821289,102.73570251464844,53.778499603271484,38.47999954223633,106.70999908447266,53.778499603271484,38.78499984741211,107.04000091552734,54.246498107910156,37.92499923706055,105.33999633789062,52.98749923706055,38.537498474121094,106.12000274658203,53.86750030517578,92522400.0,25874300.0,19340000.0
2019-01-24,36.906707763671875,102.24471282958984,53.69499969482422,38.17499923706055,106.19999694824219,53.69499969482422,38.619998931884766,107.0,53.973751068115234,37.935001373291016,105.33999633789062,53.03499984741211,38.52750015258789,106.86000061035156,53.82400131225586,101766000.0,23164800.0,27226000.0
2019-01-25,38.129676818847656,103.17859649658203,54.54949951171875,39.439998626708984,107.16999816894531,54.54949951171875,39.532501220703125,107.87999725341797,54.70000076293945,38.58000183105469,106.19999694824219,54.090999603271484,38.869998931884766,107.23999786376953,54.25,134142000.0,31225600.0,22382000.0
2019-01-28,37.77680587768555,101.16641998291016,53.50400161743164,39.07500076293945,105.08000183105469,53.50400161743164,39.08250045776367,106.4800033569336,54.150001525878906,38.415000915527344,104.66000366210938,53.189998626708984,38.9474983215332,106.26000213623047,54.00550079345703,104768400.0,29476700.0,25686000.0
2019-01-29,37.38525390625,99.10614013671875,53.03099822998047,38.66999816894531,102.94000244140625,53.03099822998047,39.532501220703125,104.97000122070312,53.75749969482422,38.52750015258789,102.16999816894531,52.793251037597656,39.0625,104.87999725341797,53.63399887084961,166348800.0,31490500.0,20436000.0
2019-01-30,39.939971923828125,102.41801452636719,54.452999114990234,41.3125,106.37999725341797,54.452999114990234,41.537498474121094,106.37999725341797,54.54999923706055,40.057498931884766,104.33000183105469,53.342498779296875,40.8125,104.62000274658203,53.42150115966797,244439200.0,49471900.0,25596000.0
2019-01-31,40.22758865356445,100.54063415527344,55.81850051879883,41.61000061035156,104.43000030517578,55.81850051879883,42.25,105.22000122070312,55.86650085449219,41.13999938964844,103.18000030517578,54.77050018310547,41.52750015258789,103.80000305175781,55.150001525878906,162958400.0,55636400.0,30766000.0
2019-02-01,40.24692153930664,98.95208740234375,55.537498474121094,41.630001068115234,102.77999877929688,55.537498474121094,42.244998931884766,104.0999984741211,56.25,41.48249816894531,102.3499984741211,55.24449920654297,41.7400016784668,103.77999877929688,55.619998931884766,130672400.0,35535700.0,29244000.0
2019-02-04,41.390132904052734,101.80183410644531,56.63999938964844,42.8125,105.73999786376953,56.63999938964844,42.915000915527344,105.80000305175781,56.63999938964844,41.81999969482422,102.7699966430664,55.45100021362305,41.852500915527344,102.87000274658203,55.632999420166016,125982000.0,31315100.0,51530000.0
2019-02-05,42.09830093383789,103.2267074584961,57.29949951171875,43.54499816894531,107.22000122070312,57.29949951171875,43.77000045776367,107.2699966430664,57.342498779296875,43.087501525878906,105.95999908447266,55.86240005493164,43.21500015258789,106.05999755859375,56.242000579833984,144406400.0,27325400.0,71044000.0
2019-02-06,42.1128044128418,102.0810317993164,55.76150131225586,43.560001373291016,106.02999877929688,55.76150131225586,43.89250183105469,107.0,57.349998474121094,43.212501525878906,105.52999877929688,55.63850021362305,43.662498474121094,107.0,56.97850036621094,112958400.0,20609800.0,42112000.0
2019-02-07,41.315208435058594,101.34935760498047,54.93550109863281,42.73500061035156,105.2699966430664,54.93550109863281,43.48500061035156,105.58999633789062,55.242000579833984,42.584999084472656,104.29000091552734,54.29999923706055,43.099998474121094,105.19000244140625,55.20800018310547,126966800.0,29760700.0,40896000.0
2019-02-08,41.3637580871582,101.73444366455078,54.75299835205078,42.602500915527344,105.66999816894531,54.75299835205078,42.665000915527344,105.77999877929688,54.945499420166016,42.10499954223633,104.26000213623047,54.32749938964844,42.247501373291016,104.38999938964844,54.349998474121094,95280000.0,21461100.0,21516000.0
2019-02-11,41.125877380371094,101.3301010131836,54.7504997253418,42.35749816894531,105.25,54.7504997253418,42.8025016784668,106.58000183105469,55.29724884033203,42.3125,104.97000122070312,54.643001556396484,42.76250076293945,106.19999694824219,54.84749984741211,83973600.0,18914100.0,21304000.0
2019-02-12,41.480262756347656,102.90902709960938,56.06850051879883,42.72249984741211,106.88999938964844,56.06850051879883,42.75,107.13999938964844,56.26475143432617,42.42499923706055,105.4800033569336,55.29249954223633,42.525001525878906,106.13999938964844,55.34000015258789,89134000.0,25056600.0,32182000.0
2019-02-13,41.30791473388672,102.83199310302734,56.007999420166016,42.54499816894531,106.80999755859375,56.007999420166016,43.119998931884766,107.77999877929688,56.73649978637695,42.47999954223633,106.70999908447266,55.92499923706055,42.84749984741211,107.5,56.2495002746582,89960800.0,18394900.0,20996000.0
2019-02-14,41.45842361450195,102.91864776611328,56.083499908447266,42.70000076293945,106.9000015258789,56.083499908447266,42.814998626708984,107.29000091552734,56.4114990234375,42.345001220703125,105.66000366210938,55.52225112915039,42.4275016784668,106.30999755859375,55.90250015258789,87342800.0,21784700.0,18952000.0
2019-02-15,41.366180419921875,104.1894760131836,55.682498931884766,42.60499954223633,108.22000122070312,55.682498931884766,42.92499923706055,108.30000305175781,56.583499908447266,42.4375,107.36000061035156,55.532501220703125,42.8125,107.91000366210938,56.50400161743164,98507200.0,26606900.0,28996000.0
2019-02-19,41.48997116088867,104.14134216308594,55.928001403808594,42.73249816894531,108.16999816894531,55.928001403808594,42.86000061035156,108.66000366210938,56.09450149536133,42.372501373291016,107.77999877929688,55.5,42.4275016784668,107.79000091552734,55.5,75891200.0,18038500.0,20928000.0
2019-02-20,41.75697326660156,103.59989166259766,55.689998626708984,43.00749969482422,107.1500015258789,55.689998626708984,43.33000183105469,107.94000244140625,56.170501708984375,42.747501373291016,106.29000091552734,55.263999938964844,42.79750061035156,107.86000061035156,55.9995002746582,104457600.0,21607700.0,21756000.0
2019-02-21,41.52153015136719,105.7850112915039,54.8484992980957,42.76499938964844,109.41000366210938,54.8484992980957,43.092498779296875,109.4800033569336,55.59700012207031,42.57500076293945,106.87000274658203,54.625999450683594,42.95000076293945,106.9000015258789,55.54199981689453,68998800.0,29063200.0,28302000.0
2019-02-22,41.98514175415039,107.29332733154297,55.51850128173828,43.24250030517578,110.97000122070312,55.51850128173828,43.25,111.19999694824219,55.5620002746582,42.845001220703125,109.81999969482422,54.779998779296875,42.89500045776367,110.05000305175781,55.04499816894531,75652800.0,27763200.0,20990000.0
2019-02-25,42.29098129272461,107.89278411865234,55.470001220703125,43.557498931884766,111.58999633789062,55.470001220703125,43.967498779296875,112.18000030517578,55.926998138427734,43.48749923706055,111.26000213623047,55.36349868774414,43.540000915527344,111.76000213623047,55.79999923706055,87493600.0,23750600.0,28262000.0
2019-02-26,42.31526184082031,108.63726806640625,55.756500244140625,43.58250045776367,112.36000061035156,55.756500244140625,43.82500076293945,113.23999786376953,55.97549819946289,43.29249954223633,111.16999816894531,54.99599838256836,43.4275016784668,111.26000213623047,55.287498474121094,68280800.0,21536700.0,29426000.0
2019-02-27,42.44633102416992,108.45355987548828,55.8025016784668,43.717498779296875,112.16999816894531,55.8025016784668,43.75,112.36000061035156,55.89899826049805,43.182498931884766,110.87999725341797,55.04999923706055,43.3025016784668,111.69000244140625,55.34749984741211,111341600.0,21487100.0,19368000.0
2019-02-28,42.02883529663086,108.3182144165039,55.99599838256836,43.287498474121094,112.02999877929688,55.99599838256836,43.727500915527344,112.87999725341797,56.38249969482422,43.22999954223633,111.7300033569336,55.550498962402344,43.58000183105469,112.04000091552734,55.564998626708984,112861600.0,29083900.0,30850000.0
2019-03-01,42.470603942871094,108.8016357421875,57.04949951171875,43.74250030517578,112.52999877929688,57.04949951171875,43.787498474121094,113.0199966430664,57.14849853515625,43.22249984741211,111.66999816894531,56.23749923706055,43.56999969482422,112.88999938964844,56.244998931884766,103544800.0,23501200.0,29006000.0
2019-03-04,42.68421173095703,108.54058074951172,57.38999938964844,43.962501525878906,112.26000213623047,57.38999938964844,44.4375,113.25,57.91400146484375,43.49250030517578,110.80000305175781,56.53450012207031,43.92250061035156,113.0199966430664,57.3494987487793,109744800.0,26608000.0,28920000.0
2019-03-05,42.60653305053711,107.99913787841797,58.10150146484375,43.88249969482422,111.69999694824219,58.10150146484375,44.0,112.38999938964844,58.480499267578125,43.6349983215332,111.2300033569336,57.309749603271484,43.98500061035156,112.25,57.50299835205078,78949600.0,19538300.0,28864000.0
2019-03-06,42.36138153076172,108.0474853515625,57.893001556396484,43.630001068115234,111.75,57.893001556396484,43.872501373291016,112.66000366210938,58.378299713134766,43.48500061035156,111.43000030517578,57.77450180053711,43.66749954223633,111.87000274658203,58.1245002746582,83241600.0,17687000.0,21986000.0
2019-03-07,41.87105941772461,106.73253631591797,57.165000915527344,43.125,110.38999938964844,57.165000915527344,43.61000061035156,111.55000305175781,57.83774948120117,43.005001068115234,109.87000274658203,56.74549865722656,43.467498779296875,111.4000015258789,57.7859992980957,99185600.0,25339000.0,23332000.0
2019-03-08,41.9705810546875,106.84857177734375,57.11600112915039,43.227500915527344,110.51000213623047,57.11600112915039,43.26750183105469,110.70999908447266,57.354000091552734,42.375,108.80000305175781,56.165000915527344,42.58000183105469,109.16000366210938,56.33649826049805,95997600.0,22818400.0,24248000.0
2019-03-11,43.424530029296875,109.09170532226562,58.78799819946289,44.724998474121094,112.83000183105469,58.78799819946289,44.779998779296875,112.94999694824219,58.80950164794922,43.837501525878906,110.9800033569336,57.22249984741211,43.872501373291016,110.98999786376953,57.22249984741211,128044000.0,26491600.0,34384000.0
2019-03-12,43.91242980957031,109.85552215576172,59.65999984741211,45.227500915527344,113.62000274658203,59.65999984741211,45.66749954223633,113.98999786376953,60.0,44.842498779296875,112.6500015258789,58.91299819946289,45.0,112.81999969482422,58.91299819946289,129870400.0,26132700.0,40262000.0
2019-03-13,44.10660934448242,110.70637512207031,59.66600036621094,45.4275016784668,114.5,59.66600036621094,45.82500076293945,115.0,60.04650115966797,45.22999954223633,113.77999877929688,59.59700012207031,45.5625,114.12999725341797,60.032249450683594,124130000.0,35513800.0,28718000.0
2019-03-14,44.596923828125,110.79338836669922,59.27750015258789,45.932498931884766,114.58999633789062,59.27750015258789,46.025001525878906,115.19999694824219,59.89400100708008,45.63999938964844,114.33000183105469,59.2239990234375,45.974998474121094,114.54000091552734,59.72549819946289,94318000.0,30763400.0,23456000.0
2019-03-15,45.17705535888672,112.06966400146484,59.222999572753906,46.529998779296875,115.91000366210938,59.222999572753906,46.83250045776367,117.25,59.82849884033203,45.935001373291016,114.58999633789062,59.13050079345703,46.212501525878906,115.33999633789062,59.66899871826172,156171600.0,54681100.0,49236000.0
2019-03-18,45.638240814208984,113.67465209960938,59.2130012512207,47.005001068115234,117.56999969482422,59.2130012512207,47.09749984741211,117.61000061035156,59.5,46.4474983215332,116.05000305175781,58.87105178833008,46.45000076293945,116.16999816894531,59.165000915527344,104879200.0,31207600.0,25852000.0
2019-03-19,45.276573181152344,113.75199890136719,59.942501068115234,46.63249969482422,117.6500015258789,59.942501068115234,47.247501373291016,118.44000244140625,60.0,46.47999954223633,116.98999786376953,59.29349899291992,47.087501525878906,118.08999633789062,59.44049835205078,126585600.0,37588700.0,30414000.0
2019-03-20,45.67222213745117,113.62630462646484,61.19850158691406,47.040000915527344,117.5199966430664,61.19850158691406,47.372501373291016,118.75,61.356998443603516,46.182498931884766,116.70999908447266,59.80849838256836,46.557498931884766,117.38999938964844,59.86750030517578,124140800.0,28113300.0,44548000.0
2019-03-21,47.354339599609375,116.23685455322266,61.57699966430664,48.772499084472656,120.22000122070312,61.57699966430664,49.08250045776367,120.81999969482422,61.589500427246094,47.45249938964844,117.08999633789062,60.657501220703125,47.505001068115234,117.13999938964844,60.79999923706055,204136800.0,29854400.0,24080000.0
2019-03-22,46.37371063232422,113.17189025878906,60.275001525878906,47.76250076293945,117.05000305175781,60.275001525878906,49.42250061035156,119.58999633789062,61.5,47.69499969482422,117.04000091552734,60.14125061035156,48.834999084472656,119.5,61.316001892089844,169630800.0,33624500.0,34284000.0
2019-03-25,45.81300735473633,113.76168060302734,59.650001525878906,47.185001373291016,117.66000366210938,59.650001525878906,47.994998931884766,118.01000213623047,60.31990051269531,46.650001525878906,116.31999969482422,59.35200119018555,47.877498626708984,116.55999755859375,59.846500396728516,175381200.0,27067100.0,29936000.0
2019-03-26,45.33967971801758,114.00338745117188,59.23099899291992,46.6974983215332,117.91000366210938,59.23099899291992,48.220001220703125,118.70999908447266,60.14149856567383,46.14500045776367,116.8499984741211,58.83599853515625,47.915000915527344,118.62000274658203,59.92649841308594,199202000.0,26097700.0,38024000.0
2019-03-27,45.747467041015625,112.90116119384766,58.6510009765625,47.11750030517578,116.7699966430664,58.6510009765625,47.439998626708984,118.20999908447266,59.37794876098633,46.63750076293945,115.5199966430664,57.96849822998047,47.1875,117.87999725341797,59.275001525878906,119393600.0,22733400.0,28004000.0
2019-03-28,45.80814743041992,113.05586242675781,58.42449951171875,47.18000030517578,116.93000030517578,58.42449951171875,47.38999938964844,117.58000183105469,58.578250885009766,46.88249969482422,116.12999725341797,57.97154998779297,47.23749923706055,117.44000244140625,58.57699966430664,83121600.0,18334800.0,19234000.0
2019-03-29,46.106712341308594,114.03239440917969,58.66550064086914,47.48749923706055,117.94000244140625,58.66550064086914,47.52000045776367,118.31999969482422,58.949501037597656,47.1349983215332,116.95999908447266,58.14400100708008,47.45750045776367,118.06999969482422,58.744998931884766,94256000.0,25399800.0,25398000.0
2019-04-01,46.41982650756836,115.07661437988281,59.721500396728516,47.810001373291016,119.0199966430664,59.721500396728516,47.91999816894531,119.11000061035156,59.83300018310547,47.095001220703125,118.0999984741211,59.099998474121094,47.90999984741211,118.94999694824219,59.20500183105469,111448000.0,22789100.0,25050000.0
2019-04-02,47.094627380371094,115.24098205566406,60.02450180053711,48.505001068115234,119.19000244140625,60.02450180053711,48.6150016784668,119.4800033569336,60.067501068115234,47.76250076293945,118.5199966430664,59.285499572753906,47.772499084472656,119.05999755859375,59.76599884033203,91062800.0,18142300.0,16558000.0
2019-04-03,47.41746520996094,115.9951400756836,60.29600143432617,48.837501525878906,119.97000122070312,60.29600143432617,49.125,120.43000030517578,60.814998626708984,48.287498474121094,119.1500015258789,60.025001525878906,48.3125,119.86000061035156,60.374000549316406,93087200.0,22860700.0,20286000.0
2019-04-04,47.4999885559082,115.40536499023438,60.75,48.92250061035156,119.36000061035156,60.75,49.092498779296875,120.2300033569336,60.78350067138672,48.28499984741211,118.37999725341797,60.20650100708008,48.6974983215332,120.0999984741211,60.297000885009766,76457200.0,20112800.0,19000000.0
2019-04-05,47.81795883178711,115.91779327392578,60.35749816894531,49.25,119.88999938964844,60.35749816894531,49.275001525878906,120.2300033569336,60.81100082397461,48.98249816894531,119.37000274658203,60.25149917602539,49.11249923706055,119.38999938964844,60.7495002746582,74106400.0,15826200.0,18144000.0
2019-04-08,48.57042694091797,115.95646667480469,60.19200134277344,50.025001525878906,119.93000030517578,60.19200134277344,50.057498931884766,120.0199966430664,60.43450164794922,49.084999084472656,118.63999938964844,59.99300003051758,49.10499954223633,119.80999755859375,60.394500732421875,103526800.0,15116200.0,17204000.0
2019-04-09,48.42478942871094,115.32799530029297,59.86249923706055,49.875,119.27999877929688,59.86249923706055,50.712501525878906,119.54000091552734,60.114498138427734,49.807498931884766,118.58000183105469,59.65399932861328,50.08000183105469,118.62999725341797,59.79999923706055,143072800.0,17612000.0,17528000.0
2019-04-10,48.69664764404297,116.20784759521484,60.108001708984375,50.154998779296875,120.19000244140625,60.108001708984375,50.185001373291016,120.3499984741211,60.18925094604492,49.54499816894531,119.54000091552734,59.82175064086914,49.66999816894531,119.76000213623047,60.034000396728516,86781200.0,16477200.0,14492000.0
2019-04-11,48.291290283203125,116.34322357177734,60.23099899291992,49.73749923706055,120.33000183105469,60.23099899291992,50.25,120.8499984741211,60.39799880981445,49.61000061035156,119.91999816894531,60.006500244140625,50.212501525878906,120.54000091552734,60.198001861572266,83603200.0,14209100.0,14204000.0
2019-04-12,48.27186965942383,116.94267272949219,60.89350128173828,49.717498779296875,120.94999694824219,60.89350128173828,50.03499984741211,120.9800033569336,60.91749954223633,49.0525016784668,120.37000274658203,60.40549850463867,49.79999923706055,120.63999938964844,60.5,111042800.0,19745100.0,18668000.0
2019-04-15,48.3592529296875,117.03936767578125,61.05500030517578,49.807498931884766,121.05000305175781,61.05500030517578,49.962501525878906,121.58000183105469,61.209999084472656,49.502498626708984,120.56999969482422,60.455501556396484,49.64500045776367,120.94000244140625,60.900001525878906,70146400.0,15792600.0,23748000.0
2019-04-16,48.364105224609375,116.76863098144531,61.35649871826172,49.8125,120.7699966430664,61.35649871826172,50.342498779296875,121.6500015258789,61.54100036621094,49.63999938964844,120.0999984741211,61.00600051879883,49.8650016784668,121.63999938964844,61.25,102785600.0,14071800.0,17126000.0
2019-04-17,49.305904388427734,117.73550415039062,61.81700134277344,50.782501220703125,121.7699966430664,61.81700134277344,50.845001220703125,121.8499984741211,62.02799987792969,49.65250015258789,120.54000091552734,61.39099884033203,49.8849983215332,121.23999786376953,61.650001525878906,115627200.0,19300900.0,24438000.0
2019-04-18,49.48309326171875,119.2824935913086,61.81850051879883,50.96500015258789,123.37000274658203,61.81850051879883,51.037498474121094,123.5199966430664,62.099998474121094,50.630001068115234,121.30000305175781,61.730499267578125,50.779998779296875,122.19000244140625,61.95899963378906,96783200.0,27991000.0,26636000.0
2019-04-22,49.645721435546875,119.65956115722656,62.44200134277344,51.13249969482422,123.76000213623047,62.44200134277344,51.23500061035156,124.0,62.454498291015625,50.584999084472656,122.56999969482422,61.41550064086914,50.70750045776367,122.62000274658203,61.79949951171875,77758000.0,15648700.0,16146000.0
2019-04-23,50.36178207397461,121.2839126586914,63.227500915527344,51.869998931884766,125.44000244140625,63.227500915527344,51.9375,125.58000183105469,63.45000076293945,50.974998474121094,123.83000183105469,62.319000244140625,51.10749816894531,124.0999984741211,62.53450012207031,93292000.0,24025500.0,26398000.0
2019-04-24,50.28410720825195,120.8681640625,62.79999923706055,51.790000915527344,125.01000213623047,62.79999923706055,52.119998931884766,125.8499984741211,63.4005012512207,51.76250076293945,124.5199966430664,62.75,51.84000015258789,125.79000091552734,63.20600128173828,70162400.0,31257000.0,20376000.0
2019-04-25,49.82777786254883,124.87096405029297,63.17250061035156,51.31999969482422,129.14999389648438,63.17250061035156,51.939998626708984,131.3699951171875,63.370399475097656,51.279998779296875,128.8300018310547,62.60150146484375,51.70750045776367,130.05999755859375,63.23849868774414,74172800.0,38033900.0,22146000.0
2019-04-26,49.58989715576172,125.58647918701172,63.60900115966797,51.07500076293945,129.88999938964844,63.60900115966797,51.25,130.52000427246094,63.653499603271484,50.529998779296875,129.02000427246094,63.01599884033203,51.224998474121094,129.6999969482422,63.45000076293945,74596400.0,23654900.0,24828000.0
2019-04-29,49.6651496887207,125.470458984375,64.37899780273438,51.15250015258789,129.77000427246094,64.37899780273438,51.49250030517578,130.17999267578125,64.4635009765625,50.96500015258789,129.35000610351562,63.31475067138672,51.099998474121094,129.89999389648438,63.70000076293945,88818800.0,16324200.0,49988000.0
2019-04-30,48.70879364013672,126.27294921875,59.42399978637695,50.16749954223633,130.60000610351562,59.42399978637695,50.849998474121094,130.6999969482422,59.640499114990234,49.77750015258789,129.38999938964844,58.75,50.76499938964844,129.80999755859375,59.25,186139600.0,24166500.0,124140000.0
2019-05-01,51.09968948364258,123.64306640625,58.40399932861328,52.630001068115234,127.87999725341797,58.40399932861328,53.82749938964844,130.64999389648438,59.40250015258789,52.307498931884766,127.69999694824219,58.35900115966797,52.470001220703125,130.52999877929688,59.40250015258789,259309200.0,26821700.0,52784000.0
2019-05-02,50.76714324951172,122.02839660644531,58.13050079345703,52.287498474121094,126.20999908447266,58.13050079345703,53.162498474121094,128.0,58.70949935913086,52.032501220703125,125.5199966430664,57.750099182128906,52.459999084472656,127.9800033569336,58.38800048828125,127985200.0,27350200.0,38896000.0
2019-05-03,51.39825439453125,124.62926483154297,59.27000045776367,52.9375,128.89999389648438,59.27000045776367,52.959999084472656,129.42999267578125,59.34000015258789,52.557498931884766,127.25,58.45000076293945,52.72249984741211,127.36000061035156,58.682498931884766,83569600.0,24911100.0,39614000.0
2019-05-06,50.60451126098633,123.90411376953125,59.46950149536133,52.119998931884766,128.14999389648438,59.46950149536133,52.209999084472656,128.55999755859375,59.54249954223633,50.875,126.11000061035156,58.3129997253418,51.0724983215332,126.38999938964844,58.3129997253418,129772400.0,24239800.0,31278000.0
2019-05-07,49.2403678894043,121.36125183105469,58.70500183105469,50.71500015258789,125.5199966430664,58.70500183105469,51.85499954223633,127.18000030517578,59.52199935913086,50.20750045776367,124.22000122070312,58.051998138427734,51.470001220703125,126.45999908447266,59.02349853515625,155054800.0,36017700.0,31028000.0
2019-05-08,49.25007247924805,121.35159301757812,58.313499450683594,50.724998474121094,125.51000213623047,58.313499450683594,51.334999084472656,126.37000274658203,59.02119827270508,50.4375,124.75,58.2869987487793,50.474998474121094,125.44000244140625,58.60049819946289,105358000.0,28419000.0,26186000.0
2019-05-09,48.720924377441406,121.3419189453125,58.11899948120117,50.18000030517578,125.5,58.11899948120117,50.41999816894531,125.79000091552734,58.483001708984375,49.165000915527344,123.56999969482422,57.54249954223633,50.099998474121094,124.29000091552734,57.951499938964844,139634400.0,27235800.0,23714000.0
2019-05-10,48.045963287353516,122.91791534423828,58.2135009765625,49.29499816894531,127.12999725341797,58.2135009765625,49.712501525878906,127.93000030517578,58.630001068115234,48.192501068115234,123.81999969482422,57.125,49.35499954223633,124.91000366210938,58.179500579833984,164834800.0,30915100.0,26290000.0
2019-05-13,45.25356674194336,119.2631607055664,56.60150146484375,46.43000030517578,123.3499984741211,56.60150146484375,47.369998931884766,125.55000305175781,57.39699935913086,45.712501525878906,123.04000091552734,56.105499267578125,46.9275016784668,124.11000061035156,57.097999572753906,229722400.0,33944900.0,37212000.0
2019-05-14,45.969940185546875,120.5974349975586,56.02199935913086,47.165000915527344,124.7300033569336,56.02199935913086,47.42499923706055,125.87999725341797,57.020999908447266,46.352500915527344,123.69999694824219,55.977500915527344,46.602500915527344,123.87000274658203,56.86050033569336,146118800.0,25266300.0,36732000.0
2019-05-15,46.520626068115234,122.29570770263672,58.21049880981445,47.72999954223633,126.0199966430664,58.21049880981445,47.9375,126.70999908447266,58.56650161743164,46.505001068115234,123.69999694824219,55.83330154418945,46.567501068115234,124.26000213623047,55.89350128173828,106178800.0,24722700.0,45786000.0
2019-05-16,46.31594467163086,125.11970520019531,58.94900131225586,47.52000045776367,128.92999267578125,58.94900131225586,48.11750030517578,129.3800048828125,59.40800094604492,47.209999084472656,126.45999908447266,58.141998291015625,47.477500915527344,126.75,58.22549819946289,132125600.0,30112200.0,30628000.0
2019-05-17,46.052791595458984,124.28514862060547,58.1150016784668,47.25,128.07000732421875,58.1150016784668,47.724998474121094,130.4600067138672,59.00749969482422,46.689998626708984,127.91999816894531,58.0004997253418,46.73249816894531,128.30999755859375,58.423500061035156,131516400.0,25770500.0,24172000.0
2019-05-20,44.612728118896484,122.48982238769531,56.942501068115234,45.772499084472656,126.22000122070312,56.942501068115234,46.087501525878906,127.58999633789062,57.33985137939453,45.06999969482422,125.76000213623047,56.57215118408203,45.880001068115234,126.5199966430664,57.224998474121094,154449200.0,23706900.0,27066000.0
2019-05-21,45.46799850463867,123.14971923828125,57.48149871826172,46.650001525878906,126.9000015258789,57.48149871826172,47.0,127.52999877929688,57.635398864746094,46.17499923706055,126.58000183105469,56.89699935913086,46.30500030517578,127.43000030517578,57.42449951171875,113459200.0,15293300.0,23196000.0
2019-05-22,44.537193298339844,123.89694213867188,57.57099914550781,45.69499969482422,127.66999816894531,57.57099914550781,46.4275016784668,128.24000549316406,57.92599868774414,45.63750076293945,126.5199966430664,57.294498443603516,46.165000915527344,126.62000274658203,57.337501525878906,118994400.0,15396500.0,18290000.0
2019-05-23,43.776954650878906,122.45098876953125,57.03850173950195,44.915000915527344,126.18000030517578,57.03850173950195,45.1349983215332,126.29000091552734,57.298648834228516,44.45249938964844,124.73999786376953,56.46120071411133,44.95000076293945,126.19999694824219,57.025001525878906,146118800.0,23603800.0,23978000.0
2019-05-24,43.608821868896484,122.50921630859375,56.673500061035156,44.74250030517578,126.23999786376953,56.673500061035156,45.53499984741211,127.41999816894531,57.488250732421875,44.654998779296875,125.97000122070312,56.58300018310547,45.04999923706055,126.91000366210938,57.36800003051758,94858800.0,14123400.0,22240000.0
